season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2008,North Carolina Central,3,"81.7
340","106.2
260",".0466
339","41.5
338","53.9
311","29.1
341","21
171","27.8
306","39.1
338","31.8
279","39.3
223","40
337","54.3
323","29.7
330","35.5
189","71.6
31","-13.8
275"
2019,Morgan St.,8,"91.5
338","110.1
304",".1066
338","43.7
349","53.4
296","17.9
129","23.9
5","31.8
66","35.2
350","34.3
145","39.9
322","41.5
349","52.4
270","33.1
236","36.7
297","73.6
20","-16.3
318"
2018,Jackson St.,10,"90.2
345","109.1
275",".1009
338","43
350","51.8
226","17.3
94","21.4
25","30.7
110","31.7
297","24.9
341","46.6
346","39.3
351","51.5
240","32.8
281","34.9
161","64.9
340","-16
308"
2017,South Carolina St.,9,"98.2
267","118.7
348",".1015
338","47.4
298","54.3
319","18
128","17.6
228","28.1
214","35.8
345","30.4
302","39.1
250","47.1
263","55.7
341","32
302","34.4
128","69.4
181","-13.1
264"
2016,Southeast Missouri St.,3,"90.7
339","108.7
272",".1109
338","44.1
340","54
330","19.8
282","18.5
147","28.5
213","29.6
162","35.7
202","31.9
67","44.6
321","55.3
347","28.8
342","34.7
168","71.9
56","-19.2
341"
2015,Chicago St.,5,"87.4
346","106.2
255",".0959
338","42.3
345","52.8
303","23.5
340","22.3
22","33.6
93","33.3
275","27.1
349","53.9
348","40.6
346","50
257","30.2
318","38.1
324","63.5
253","-17.7
330"
2014,Kennesaw St.,4,"91.8
345","110.6
282",".1046
338","47.2
267","51.2
238","23.8
348","18.1
189","31
193","34.8
311","38.3
235","47.3
294","45.3
298","51.4
277","34
183","33.8
139","67.9
100","-19.8
345"
2013,Howard,6,"81.4
346","101.0
176",".0778
338","39.2
347","47.3
121","23.9
334","22.9
33","35.1
63","34.3
270","34.1
227","37
200","39.9
342","45.8
103","24.9
347","33.3
140","62.4
303","-17.7
320"
2012,Fairleigh Dickinson,3,"86.3
338","107.5
288",".0743
338","44.7
316","49.7
203","22.2
279","18.8
242","29.5
257","34
244","32.7
262","38.5
221","45.7
246","46.7
122","27.7
338","37
293","67.6
99","-20.7
341"
2011,Howard,6,"86.6
338","109.7
317",".0619
338","42.4
341","51.8
291","24
333","20.9
110","35.2
79","34.9
274","42.6
59","44.9
293","40.5
343","50.3
272","31
301","36.3
267","66.1
198","-20.4
339"
2010,North Carolina Central,3,"85.1
341","106.3
269",".0716
338","42.5
338","54.6
340","24.5
331","24.6
10","30.6
241","37.6
329","27.8
339","38.2
184","40.3
343","56.9
347","32.1
254","33
110","68
140","-17.4
318"
2009,Sacramento St.,2,"88.8
327","112.1
337",".0639
338","45.4
301","55.6
340","22.8
281","18.5
296","26.4
324","34.8
256","35.4
198","35.7
158","41.7
333","54.4
336","36.1
82","38.6
332","64.8
258","-22.1
343"
2008,Grambling St.,7,"89.3
324","115.1
340",".0510
338","46.6
287","48.2
94","23.4
281","16.4
337","32.9
163","33
171","31.4
289","42.2
282","45.1
286","47.7
134","33.4
232","32.9
60","70.3
68","-14.1
279"
2019,Kennesaw St.,4,"90.5
339","108.3
272",".1129
337","40.9
352","53.7
306","19
209","17.1
263","29.2
139","30.8
275","30.1
264","27.7
40","39.1
352","53.7
310","31.4
305","35.9
260","69.6
141","-18.6
338"
2018,Howard,8,"97.8
281","117.9
345",".1043
337","48.8
265","53.4
285","18
141","18.8
145","28.9
169","34.9
344","34.5
145","38.3
275","46.7
295","53.7
301","34.9
172","35.3
186","71.4
69","-18.6
334"
2017,Grambling St.,13,"94.1
325","113.4
328",".1040
337","46.8
310","55.5
338","20.2
285","24.3
5","32
76","35
339","38.1
96","42.2
310","46.6
279","54.8
336","31.5
319","37.8
307","68.5
226","-13.6
274"
2016,Maine,8,"94.8
318","113.3
332",".1137
337","49.2
205","55.5
344","20.8
319","21
24","27.9
234","32.3
286","32
291","38
196","48.3
191","55.6
348","33.9
207","36.9
286","77.8
3","-17.4
327"
2015,North Carolina A&T,7,"91.2
329","110.7
322",".0965
337","44.6
321","50.4
224","23.6
342","18.8
186","34.1
72","34.4
313","37.3
164","40.9
250","45.7
260","47.8
167","28.4
341","36.5
275","62.7
280","-18.2
335"
2014,Houston Baptist,4,"92.0
342","110.8
285",".1047
337","46.3
305","50.9
227","22.4
339","16.4
285","30.6
202","33.6
276","39.5
192","43.2
236","44.8
314","51
261","33.7
196","33.7
130","69.5
51","-19.7
343"
2013,South Carolina St.,4,"90.6
321","112.2
336",".0786
337","42.2
338","49.9
226","22.8
308","18.6
249","35.6
54","37.5
338","27.3
340","36.4
181","42.5
324","49.4
239","27.5
339","33.9
172","65.5
195","-19.3
334"
2012,UMBC,4,"90.5
317","112.6
335",".0744
337","43.5
332","53
311","21
222","18.7
250","31.7
187","33.3
225","32.2
274","46
324","43
322","52.9
325","29.7
324","35.5
219","69.3
39","-21.2
343"
2011,Grambling St.,12,"84.7
341","106.4
264",".0672
337","42.5
340","47.8
115","21.9
271","21
106","29.3
271","30.9
102","38.5
141","47.4
321","41.6
337","46.7
126","29.9
323","34.1
155","68.4
77","-16.9
313"
2010,Dartmouth,4,"83.7
344","104.4
236",".0735
337","40.7
346","50
217","21.1
208","20.7
147","28.4
300","34.7
262","26.6
345","38.6
194","39.8
347","50.2
273","29.1
330","32.9
104","64.4
287","-19.1
334"
2009,Kennesaw St.,6,"88.2
330","110.6
322",".0690
337","43.8
326","52.8
313","22.1
247","23.3
40","33.4
142","39.9
339","23
343","41.7
280","41.8
332","52.2
316","31.4
285","36.2
273","63.6
294","-18.8
329"
2008,Alcorn St.,6,"90.6
318","116.8
341",".0511
337","46.8
282","54.7
326","23.8
297","20.5
198","32.1
198","33.2
190","35.7
201","46.9
326","44.6
298","53.3
318","34.5
189","39.1
318","70.9
43","-19.5
333"
2019,USC Upstate,3,"92.2
337","110.1
301",".1159
336","47.4
306","53.1
289","19.9
265","18.2
186","24.7
282","31.3
288","25.3
328","39
305","46.8
296","54
316","32.1
283","34.3
170","69.5
145","-20.8
348"
2018,Incarnate Word,3,"94.9
324","114.0
327",".1080
336","47.6
310","52.5
254","23.2
348","17.7
223","26.9
237","35.4
347","41.1
24","33.8
191","45.4
320","50.6
201","34.6
188","37.6
304","70.6
104","-16.5
315"
2017,Chicago St.,3,"91.4
340","110.2
299",".1043
336","42.4
349","55
331","19.6
244","18.3
184","26.1
278","31.1
253","27.8
333","35.5
183","40.7
350","55.7
341","30.4
333","36.1
237","68.7
216","-18.4
336"
2016,North Carolina A&T,10,"95.2
310","113.6
334",".1157
336","45.8
311","51.3
244","19.5
262","18.2
168","29.8
169","31.5
261","37
169","48.5
342","44.8
313","51.7
290","31.8
294","33.8
125","68.7
181","-16.8
321"
2015,Stetson,6,"94.3
307","114.5
341",".0966
336","48.1
210","51.6
280","18.3
113","16.4
316","26.1
314","35.1
327","34.1
254","31.5
55","48.3
143","49.1
224","31.8
275","37.1
296","66.3
98","-17.8
331"
2014,Furman,7,"95.1
316","114.5
332",".1053
336","48.8
204","52.5
293","20.9
316","16.1
303","26.5
311","34.9
312","40.6
164","29.9
10","48.9
154","51
261","32.4
262","37
288","65.2
244","-16
315"
2013,Longwood,6,"92.2
303","114.0
341",".0802
336","48.3
184","54.4
336","22.7
306","18.4
264","28.8
269","34.6
287","30.5
299","34.7
137","48.3
142","53.1
327","32.1
252","38.3
334","70.7
17","-19.5
336"
2012,Longwood,6,"97.4
235","121.2
345",".0753
336","48.3
192","57.8
345","17.7
38","16.1
334","25.3
323","32.2
174","25.5
345","31.5
61","47.2
194","55.6
341","33.2
225","40.7
343","70.7
20","-15.6
309"
2011,Radford,2,"85.1
340","106.9
275",".0680
336","42.3
342","51.6
287","23.8
331","21.6
73","30.9
223","36.5
322","37.9
165","40.4
233","40.6
342","50.2
268","31
301","36
251","67.5
126","-19.3
332"
2010,Wagner,5,"88.3
332","109.6
311",".0771
336","47.4
233","48.9
163","24.7
335","21.1
121","29.7
269","36.7
307","28.1
336","39.9
225","44.4
283","48.9
219","34.5
147","32.6
90","67.3
174","-22.5
344"
2009,Fairleigh Dickinson,7,"89.3
322","111.6
333",".0719
336","45.6
294","53
318","24.4
319","20.7
161","32.2
186","39
334","42.4
35","31.9
68","46.9
211","52
311","28.1
337","37
309","69.8
52","-18.1
324"
2008,North Florida,2,"84.0
338","107.8
289",".0537
336","42.8
336","50.7
209","24.7
314","21.2
166","31.5
221","35.1
267","36.2
183","52.7
338","43.2
317","48.5
173","27.8
339","36.9
271","67.1
172","-20.9
338"
2019,Maine,4,"92.7
334","110.1
303",".1209
335","48.6
267","55.3
335","22.2
330","19.1
131","25.9
251","27.2
132","25.6
326","38.6
300","49.9
193","52.7
278","31
318","38.7
341","65.3
330","-20.9
349"
2018,VMI,7,"89.3
346","106.7
226",".1144
335","45.7
335","52.1
236","21.4
328","18.8
145","25.4
280","30.3
247","27.7
321","34.2
204","43.7
342","52.1
266","32.3
304","34.6
146","70.1
127","-15.8
303"
2017,Bethune Cookman,8,"95.1
314","114.3
335",".1075
335","46.8
310","53.1
291","17.7
105","19.6
108","31.1
104","35.6
344","28.2
328","40
274","45.9
297","54.7
335","32.3
290","33.6
89","69.5
176","-18.7
337"
2016,Illinois Chicago,3,"89.3
343","106.4
226",".1177
335","41.5
351","49.3
135","21.1
327","15.7
313","31.9
100","30.7
223","43.2
30","39.6
237","40.3
350","46.6
85","30.4
321","36.4
261","72.1
52","-19.6
344"
2015,Jacksonville,7,"94.4
304","114.6
342",".0968
335","46.6
274","54.5
341","18.6
129","19.1
167","27.7
281","33.8
292","39.3
114","38.8
219","43.1
326","54.1
343","35.8
100","36.8
283","64
222","-17.6
329"
2014,Lamar,4,"93.7
333","112.8
318",".1063
335","46.7
285","54.5
335","20.2
286","18.5
158","27.6
288","34.2
292","39.8
185","38.5
132","46.8
247","53.5
331","30.8
314","37.9
317","68.8
69","-21.2
348"
2013,The Citadel,6,"96.5
243","118.8
346",".0841
335","50.5
91","55
339","23.9
334","18
279","30.9
199","36.2
324","37.8
116","28.8
31","48.9
105","53.6
335","35.9
74","38.2
332","65.4
201","-18
322"
2012,Towson,1,"86.3
337","107.4
283",".0754
335","40.1
344","51.1
252","28.6
345","16.8
321","38.5
16","34.7
273","40.9
59","36.4
182","40
342","48.4
195","27
343","36.9
289","62.9
303","-21
342"
2011,UMBC,5,"93.7
292","117.4
343",".0700
335","45.3
309","55.1
339","19.3
123","18.5
262","29.5
266","34.5
262","27.9
338","43.4
272","43.3
317","53.2
330","33.1
224","38.5
330","68.4
77","-19.7
336"
2010,NJIT,7,"84.7
342","105.1
250",".0772
335","43
333","49.1
169","22.2
273","21.6
85","28
308","32.4
162","32
303","43.2
274","41
340","47.5
156","31
295","34.9
212","67.6
153","-17.7
324"
2009,Alabama A&M,7,"84.8
339","105.7
263",".0728
335","42.8
336","49.6
190","22.4
264","25.3
11","31.2
231","38.4
330","39.5
90","42
284","43.9
299","49.5
232","26.8
341","33.2
107","70.4
43","-14.1
278"
2008,Howard,6,"84.0
339","107.8
288",".0538
335","45.9
308","50.1
177","26.6
334","18.6
296","30
261","36.5
303","36.5
173","30.9
58","47.1
225","48.2
155","28.9
333","36.1
227","65.6
229","-21.7
339"
2019,Arkansas Pine Bluff,12,"93.7
326","111.1
316",".1232
334","48.4
277","51.6
209","22.1
328","19.7
99","29.1
146","30.7
272","42.4
10","45
347","47
288","50.8
206","34
190","35.5
234","67.1
279","-14
284"
2018,Arkansas Pine Bluff,14,"92.7
340","110.4
296",".1178
334","49.6
218","49.2
80","20.6
301","22.7
6","23.4
314","37.8
351","36.6
86","44.7
339","49.7
181","49.1
142","32.9
273","32.9
52","68.8
206","-16.3
313"
2017,Maine,6,"91.6
338","109.9
297",".1091
334","45.5
332","53
286","19.1
217","16.6
293","26.9
256","28.8
157","29.6
309","33.5
131","44.8
323","52.2
278","31.2
323","36.4
260","69.6
168","-18.8
338"
2016,UMBC,7,"98.6
267","116.6
345",".1264
334","50.1
161","56.6
348","17.4
119","19.4
87","24.9
310","28.9
133","42.2
45","38.8
220","50.4
106","56.4
349","33.1
244","38
322","70.1
113","-20.6
348"
2015,Abilene Christian,7,"91.7
326","111.3
328",".0970
334","47.3
245","55.3
349","19.8
218","20.8
71","24.1
331","33.9
295","28.3
344","44.7
312","42
338","55.2
349","37.8
44","37
292","64
222","-16.8
321"
2014,Appalachian St.,5,"92.1
341","110.5
279",".1091
334","44.2
342","52.7
302","18.7
199","18.9
131","33.4
104","31.3
164","41.1
151","43.1
230","44.3
326","51.6
285","29.4
337","37.1
292","66.3
184","-16.5
322"
2013,Tennessee Martin,7,"91.3
310","112.1
335",".0859
334","43.3
330","53.5
325","21.1
244","19.3
211","32.3
146","32.7
201","37.7
118","44.9
321","40.9
338","53.3
329","32.7
225","35.9
266","68.4
63","-16
309"
2012,Maryland Eastern Shore,6,"85.1
342","105.2
261",".0799
334","42
342","49.5
196","25.8
343","19.4
208","35.7
51","32.9
205","31.5
290","42.3
283","42.6
331","50.2
260","27.2
341","32.1
72","68
82","-17.4
319"
2011,Houston Baptist,5,"89.8
328","112.4
335",".0700
334","45.2
310","52.6
312","22.3
289","22.2
54","31
219","38
335","41.6
76","47.6
322","43.4
316","52
315","33.1
224","35.9
249","71.7
16","-21
342"
2010,Alabama A&M,8,"86.9
337","107.6
286",".0790
334","40.5
347","48.3
147","22.3
276","26
5","34.4
112","41.3
347","48
11","42.1
259","39.9
346","48.9
219","28.4
337","31.1
43","70.7
35","-12
234"
2009,North Florida,7,"86.6
336","107.6
293",".0768
334","44.2
323","50.3
225","23.4
301","20.3
183","28.3
299","36.3
296","32.8
268","47
327","42.2
329","47.2
129","33.1
209","37.4
319","64.2
276","-17
315"
2008,Texas Southern,7,"86.6
334","109.6
317",".0623
334","44.5
324","52.2
262","22.1
226","22.3
102","26.5
319","38.8
337","30.3
303","34.3
126","42.5
323","50.9
261","31.9
290","36.6
258","69.5
91","-19.7
336"
2019,Alabama St.,10,"93.5
329","110.8
312",".1238
333","46.1
330","53
280","21
313","21.2
38","31.6
74","32.4
316","37.4
61","36.9
273","44.7
338","53.6
305","32.1
283","34.7
192","68.5
206","-13.7
278"
2018,Presbyterian,8,"96.7
305","114.9
338",".1205
333","49
252","55.3
326","18.8
199","17.8
217","24.9
291","30
238","28
316","29.3
72","46.8
291","55.5
335","34.6
188","36.7
265","64.6
342","-16.2
311"
2017,Hartford,9,"92.3
335","109.8
295",".1196
333","47.5
293","51.9
228","20.4
297","18.4
176","24.7
306","34.3
334","32.6
261","34.9
169","45
316","48.7
141","33.9
220","38.9
330","70.3
120","-18.1
334"
2016,American,12,"90.6
341","107.0
244",".1277
333","49
215","51.6
255","22.1
344","19.2
97","23.5
329","30.2
199","31.7
297","40.1
250","47.7
213","53.7
333","34.1
195","31.1
22","62.2
349","-14.1
282"
2015,Bethune Cookman,9,"89.3
337","108.3
295",".0979
333","44.2
330","48.2
134","22.7
336","20.9
65","34.4
69","34.1
301","40.3
88","46.4
326","44.4
301","47.5
157","29.1
336","33.1
103","60.6
335","-18.2
334"
2014,North Carolina A&T,8,"94.0
329","112.8
320",".1093
333","42.7
349","50.1
186","22.1
334","17.9
205","33.4
104","32.1
213","58.6
1","54.4
340","41.9
346","47.8
144","29.5
336","35.9
257","67.2
138","-17.9
328"
2013,Fairleigh Dickinson,7,"92.9
296","112.4
337",".1003
333","48.9
148","52.6
313","22.5
301","17.5
293","26.2
319","38.5
344","35.2
196","35.7
165","47.2
183","51.7
305","35
109","36.3
284","68.7
57","-18.6
330"
2012,Chicago St.,3,"87.1
335","107.5
287",".0815
333","43.9
328","52.7
306","23.8
325","19.8
183","29.7
253","33.2
221","30.3
311","41.1
266","43.8
307","51
284","29.3
327","36.9
289","70.7
20","-18.1
327"
2011,Maryland Eastern Shore,7,"90.8
319","113.2
340",".0728
333","44.2
325","53.3
325","20.2
176","20.6
131","32.3
168","36.3
318","33.7
273","46.6
310","44.9
287","53.4
332","28.3
342","35.4
220","70.1
36","-17.8
323"
2010,Gardner Webb,5,"89.3
323","110.4
328",".0805
333","46.7
260","52.8
320","24.3
327","20
196","30.5
245","36.2
299","29.4
325","41.2
243","44.4
283","53.1
334","34.2
165","34.8
204","71.3
27","-16.7
307"
2009,Bryant,8,"91.4
303","112.7
339",".0823
333","46.3
271","53.2
321","21.5
222","20.7
161","27.1
318","36.4
300","30.8
303","35.5
155","44
295","50.6
270","32.9
224","38.2
330","62.5
315","-15.8
303"
2008,Loyola Marymount,5,"88.2
328","110.3
320",".0713
333","45.1
319","55.3
327","25.6
327","20.6
193","28.1
301","33.4
195","37.1
154","40.7
256","43.7
311","54.7
326","32
287","37.7
299","70.7
46","-18.9
327"
2019,Southern,6,"93.7
327","110.9
314",".1250
332","48.9
260","54.9
331","23.2
344","22.2
20","30.2
104","32.9
324","34.6
136","50.5
351","48.8
229","54.8
331","32.6
255","36.7
297","67.5
251","-19.1
340"
2018,Maine,4,"90.6
343","107.3
243",".1251
332","46
333","51.4
202","21.8
336","18.1
198","25.5
276","30.7
263","29.2
288","36.7
249","47.1
283","51.3
233","29.6
346","34.4
135","72.2
47","-20.2
344"
2017,Southern Miss,7,"91.3
341","108.5
271",".1202
332","45
337","52.2
242","18.1
135","16.6
293","22.3
331","25.8
43","29.3
318","33.9
147","45.4
306","49.4
173","29.6
341","37.4
299","66.9
291","-16.7
319"
2016,Presbyterian,8,"92.3
332","109.1
279",".1281
332","47.3
280","52.5
298","21
323","19
113","26
285","31.4
258","34.8
229","38.8
220","47.7
213","53.3
329","30.8
316","34.2
147","68.4
199","-15.8
302"
2015,UT Rio Grande Valley,7,"91.7
325","111.1
326",".0998
332","44.7
319","50.5
229","20.9
289","19
172","30.4
190","36.6
341","38.6
126","35.4
143","45.6
262","50.1
260","28.2
347","34.1
166","64.4
195","-16.3
314"
2014,Stetson,7,"94.2
326","113.0
323",".1101
332","47.1
271","53.2
312","19.4
253","18.8
137","27.5
291","36.3
339","36.7
274","38
117","48.8
163","51.7
286","29.2
340","37.2
297","63.5
311","-18.2
333"
2013,Kennesaw St.,3,"90.7
316","109.8
319",".1004
332","44.7
307","55.5
342","21
237","21.3
93","30.7
205","33.1
228","37.4
128","47.6
340","44.4
295","54.7
342","30.3
310","38.2
332","64.4
247","-22
346"
2012,Arkansas Pine Bluff,11,"91.2
313","112.0
333",".0860
332","45.5
298","50.7
241","22.4
290","21.5
101","31.5
197","35.2
288","42.1
44","42.3
283","45.8
239","47.9
175","30
320","37.3
299","66.3
159","-16.3
314"
2011,Toledo,3,"90.2
324","111.6
329",".0798
332","45.7
301","53.1
321","24.8
341","19.2
220","28.1
296","34.8
270","42.2
69","33.6
86","44.9
287","52.8
328","31.6
286","35.7
240","64.3
282","-21.3
344"
2010,Stetson,5,"89.6
320","110.6
331",".0816
332","44.7
319","54.4
338","21.8
252","20.9
130","26.8
324","35
270","29.9
322","44.2
286","43.9
296","53.5
337","30.6
301","37.7
314","66.8
198","-17.3
316"
2009,Southeast Missouri St.,2,"93.3
287","114.8
341",".0844
332","47
247","52.8
313","21.6
225","16.3
337","28.9
281","37.3
317","36.5
173","34.3
125","46.6
224","51.7
306","32
259","36.6
291","71.2
27","-22.1
342"
2008,Prairie View A&M,7,"88.9
326","111.0
324",".0722
332","47.2
270","50.8
212","25.9
330","21.5
153","32.5
178","36.9
310","39.4
92","50.9
335","47.9
189","48
141","30.4
323","38.4
313","71.4
33","-17
318"
2019,Stetson,5,"95.7
307","113.1
335",".1286
331","45.5
340","54.5
327","17.5
104","18
212","27.9
192","32
310","25
334","33
186","45
333","54.2
320","31
318","36.6
289","70.7
90","-17.7
333"
2018,Northern Arizona,4,"92.6
341","109.3
279",".1287
331","44.9
340","55.3
326","22
340","19
130","27
231","29.5
213","42.6
12","37
256","44.5
334","52.6
278","30.5
336","39.4
337","70.2
118","-19.2
339"
2017,Lafayette,8,"94.7
319","112.5
321",".1214
331","49.1
230","54.5
327","20.7
308","18.2
194","20
345","29.1
169","29.4
316","30.4
59","49.2
179","52.2
278","32.6
275","38.4
325","71
92","-15.9
310"
2016,Nicholls St.,8,"91.2
337","107.7
254",".1285
331","47.1
287","50.8
208","22
343","18.2
168","25
307","34.5
328","40.4
83","39.7
239","47.7
213","49.3
197","30.9
314","35.9
240","69.8
122","-16.7
319"
2015,South Carolina St.,9,"88.3
344","106.5
262",".1035
331","42.4
344","51
252","19.4
190","20.1
108","30.1
200","33.2
270","32.8
282","36.4
165","41.1
343","51.5
299","30.1
319","33.4
124","65.2
148","-17.2
325"
2014,UMBC,8,"91.1
348","108.9
254",".1129
331","45.4
328","51.3
246","21.3
321","21.7
19","29.1
250","31.3
164","40.2
176","57.4
347","44.7
319","49.5
204","31.1
309","36.3
270","68.6
75","-15.2
300"
2013,St. Francis PA,5,"92.0
304","111.2
330",".1015
331","48.2
194","53
319","22
282","19.1
220","27.6
294","34.7
291","31.6
279","39.9
265","45.7
246","51.4
302","34.8
117","37.5
317","63.4
277","-19.2
333"
2012,Bryant,2,"93.1
301","114.2
339",".0864
331","46.8
263","54.2
331","22.1
272","17.5
302","27.6
293","34.5
263","29.5
320","33.5
112","47.8
170","53.2
328","30.3
313","37.4
304","66.1
170","-21.9
344"
2011,Central Arkansas,2,"90.2
323","110.5
321",".0885
331","45.5
306","56.2
345","22.2
282","22.2
54","29.2
275","35.8
306","41.5
79","40.4
233","44.8
291","57
345","31.4
290","36.2
264","71.1
26","-19.7
335"
2010,Mississippi Valley St.,8,"90.6
315","111.7
335",".0823
331","46.2
274","51.8
295","24.9
338","21.5
91","31.1
220","33.8
226","37.4
175","42.1
259","44.9
266","51.8
317","32.3
247","34.6
192","68.3
125","-18.3
330"
2009,Southern,8,"89.3
323","109.7
314",".0856
331","45.6
294","50.7
245","25.1
331","19.3
248","35.9
68","30.7
79","37.9
133","32
69","44.2
291","50.8
276","32.5
238","33.6
129","66.5
176","-18.1
322"
2008,Sacramento St.,2,"89.2
325","111.2
325",".0741
331","44.2
328","57.5
338","20.9
160","23.7
46","29.6
278","38.4
333","32.3
269","42.5
288","42.3
325","57.5
340","32.2
277","38.2
309","70.7
46","-18.2
323"
