year_id,pts,mp,player,player_id,school_name,url_school
2014,51,118,Jordan Morgan,jordan-morgan-1,Michigan,michigan
2009,34,118,Zaire Taylor,zaire-taylor-2,Missouri,missouri
2009,57,118,DeMarre Carroll,demarre-carroll-1,Missouri,missouri
2015,67,118,Zach Auguste,zach-auguste-1,Notre Dame,notre-dame
2010,26,118,Matthew Dellavedova,matthew-dellavedova-1,Saint Mary's (CA),saint-marys-ca
2017,50,118,Devin Robinson,devin-robinson-1,Florida,florida
2013,49,117,Travis Releford,travis-releford-1,Kansas,kansas
2015,38,117,Scoochie Smith,scoochie-smith-1,Dayton,dayton
2015,44,117,Stanley Johnson,stanley-johnson-1,Arizona,arizona
2015,39,117,Dyshawn Pierre,dyshawn-pierre-1,Dayton,dayton
2010,87,117,Jordan Crawford,jordan-crawford-1,Xavier,xavier
2010,64,117,Evan Turner,evan-turner-1,Ohio State,ohio-state
2012,39,117,Lorenzo Brown,lorenzo-brown-1,North Carolina State,north-carolina-state
2019,43,117,Lamonte Turner,lamonte-turner-1,Tennessee,tennessee
2018,23,117,Lucas Williamson,lucas-williamson-1,Loyola (IL),loyola-il
2009,49,117,Jonny Flynn,jonny-flynn-1,Syracuse,syracuse
2015,71,117,Karl-Anthony Towns,karl-anthony-towns-1,Kentucky,kentucky
2014,28,117,Jeronne Maymon,jeronne-maymon-1,Tennessee,tennessee
2018,42,117,Phil Cofer,phil-cofer-1,Florida State,florida-state
2015,44,116,Trevor Lacey,trevor-lacey-1,North Carolina State,north-carolina-state
2011,52,116,Kevin Anderson,kevin-anderson-1,Richmond,richmond
2015,50,116,Norman Powell,norman-powell-1,UCLA,ucla
2016,11,116,Devon Hall,devon-hall-1,Virginia,virginia
2012,50,116,D.J. Cooper,dj-cooper-1,Ohio,ohio
2008,28,116,Shawn Taggart,shawn-taggart-1,Memphis,memphis
2009,69,116,Leo Lyons,leo-lyons-1,Missouri,missouri
2009,15,116,Bobby Frasor,bobby-frasor-1,North Carolina,north-carolina
2009,49,116,Ed Davis,ed-davis-1,North Carolina,north-carolina
2012,36,116,Erik Murphy,erik-murphy-1,Florida,florida
2011,42,116,Billy White,billy-white-1,San Diego State,san-diego-state
2017,35,115,Kasey Hill,kasey-hill-1,Florida,florida
2014,54,115,DeAndre Kane,deandre-kane-1,Iowa State,iowa-state
2018,61,115,Shai Gilgeous-Alexander,shai-gilgeous-alexander-1,Kentucky,kentucky
2011,38,115,Solomon Hill,solomon-hill-1,Arizona,arizona
2012,53,115,Quincy Acy,quincy-acy-1,Baylor,baylor
2009,57,115,Chase Budinger,chase-budinger-1,Arizona,arizona
2015,57,115,Bryce Alford,bryce-alford-1,UCLA,ucla
2012,48,115,Jordan Taylor,jordan-taylor-1,Wisconsin,wisconsin
2010,59,115,J.P. Prince,jp-prince-1,Tennessee,tennessee
2010,24,115,Delvon Roe,delvon-roe-1,Michigan State,michigan-state
2013,57,115,Tyrone Garland,tyrone-garland-1,La Salle,la-salle
2019,29,114,Norense Odiase,norense-odiase-1,Texas Tech,texas-tech
2014,37,114,Jordan Sibert,jordan-sibert-1,Dayton,dayton
2019,48,114,Payton Pritchard,payton-pritchard-1,Oregon,oregon
2008,46,114,C.J. Anderson,cj-anderson-1,Xavier,xavier
2012,51,114,Darius Johnson-Odom,darius-johnson-odom-1,Marquette,marquette
2016,42,114,Matt Thomas,matt-thomas-2,Iowa State,iowa-state
2016,44,114,Zach Auguste,zach-auguste-1,Notre Dame,notre-dame
2009,39,114,Eric Devendorf,eric-devendorf-1,Syracuse,syracuse
2008,42,114,Connor Atchley,connor-atchley-1,Texas,texas
2010,61,114,Eric Bledsoe,eric-bledsoe-1,Kentucky,kentucky
2016,47,114,Phil Booth,phil-booth-1,Villanova,villanova
2011,41,114,Tyshawn Taylor,tyshawn-taylor-1,Kansas,kansas
2008,13,114,Taylor Rochestie,taylor-rochestie-1,Washington State,washington-state
2014,22,114,Josh Davis,josh-davis-6,San Diego State,san-diego-state
2019,66,113,Rui Hachimura,rui-hachimura-1,Gonzaga,gonzaga
2016,50,113,Kennedy Meeks,kennedy-meeks-1,North Carolina,north-carolina
2016,38,113,Monte Morris,monte-morris-1,Iowa State,iowa-state
2011,28,113,Kyle Fogg,kyle-fogg-1,Arizona,arizona
2010,66,113,Wes Johnson,wes-johnson-1,Syracuse,syracuse
2016,30,113,Casey Benson,casey-benson-1,Oregon,oregon
2016,39,113,Rasheed Sulaimon,rasheed-sulaimon-1,Maryland,maryland
2017,24,113,Muhammad-Ali Abdur-Rahkman,muhammad-ali-abdur-rahkman-1,Michigan,michigan
2013,46,113,Jamil Wilson,jamil-wilson-1,Marquette,marquette
2015,46,113,Marcus Paige,marcus-paige-1,North Carolina,north-carolina
2012,68,113,Tu Holloway,terrell-holloway-1,Xavier,xavier
2014,78,113,Xavier Thames,xavier-thames-1,San Diego State,san-diego-state
2016,71,113,Anthony Gill,anthony-gill-1,Virginia,virginia
2009,51,112,Kemba Walker,kemba-walker-1,Connecticut,connecticut
2009,33,112,Antonio Anderson,antonio-anderson-1,Memphis,memphis
2017,46,112,Zak Irvin,zak-irvin-1,Michigan,michigan
2008,52,112,Alex Ruoff,alex-ruoff-1,West Virginia,west-virginia
2008,41,112,Andrew Lovedale,andrew-lovedale-1,Davidson,davidson
2017,56,112,Derrick Walton,derrick-walton-1,Michigan,michigan
2015,69,112,Fred VanVleet,fred-van-vleet-1,Wichita State,wichita-state
2018,20,112,Paschal Chukwu,paschal-chukwu-1,Syracuse,syracuse
2018,38,112,Braian Angola-Rodas,braian-angola-rodas-1,Florida State,florida-state
2019,26,112,Corey Kispert,corey-kispert-1,Gonzaga,gonzaga
2016,18,112,Kyle Dranginis,kyle-dranginis-1,Gonzaga,gonzaga
2008,36,112,Michael Flowers,michael-flowers-1,Wisconsin,wisconsin
2014,26,112,Josh Huestis,josh-huestis-1,Stanford,stanford
2016,42,112,Landen Lucas,landen-lucas-1,Kansas,kansas
2019,13,112,Zavier Simpson,zavier-simpson-1,Michigan,michigan
2018,57,111,Zach Norvell Jr.,zach-norvelljr-1,Gonzaga,gonzaga
2015,9,111,Mangok Mathiang,mangok-mathiang-1,Louisville,louisville
2013,57,111,Mike Rosario,mike-rosario-1,Florida,florida
2008,54,111,Jerry Smith,jerry-smith-1,Louisville,louisville
2019,34,111,Anfernee McLemore,anfernee-mclemore-1,Auburn,auburn
2014,35,111,Kaleb Tarczewski,kaleb-tarczewski-1,Arizona,arizona
2010,30,111,Brian Williams,brian-williams-3,Tennessee,tennessee
2014,10,111,Keith Appling,keith-appling-1,Michigan State,michigan-state
2012,41,111,Sean Kilpatrick,sean-kilpatrick-1,Cincinnati,cincinnati
2011,49,111,Kawhi Leonard,kawhi-leonard-1,San Diego State,san-diego-state
2011,39,111,Jimmy Butler,jimmy-butler-1,Marquette,marquette
2009,64,111,Nic Wise,nic-wise-1,Arizona,arizona
2009,42,111,Samardo Samuels,samardo-samuels-1,Louisville,louisville
2014,25,111,Gabe York,gabe-york-1,Arizona,arizona
2012,37,111,Patric Young,patric-young-1,Florida,florida
2010,45,111,E'Twaun Moore,etwaun-moore-1,Purdue,purdue
2009,77,111,Sherron Collins,sherron-collins-1,Kansas,kansas
2016,30,111,Bronson Koenig,bronson-koenig-1,Wisconsin,wisconsin
2011,43,111,Jon Diebler,jon-diebler-1,Ohio State,ohio-state
2017,32,111,Malcolm Bernard,malcolm-bernard-1,Xavier,xavier
2019,40,111,Jordan Bone,jordan-bone-1,Tennessee,tennessee
2013,38,110,Kenny Boynton,kenny-boynton-1,Florida,florida
2010,29,110,Wellington Smith,wellington-smith-1,West Virginia,west-virginia
2014,35,110,Alex Poythress,alex-poythress-1,Kentucky,kentucky
2014,50,110,Dyshawn Pierre,dyshawn-pierre-1,Dayton,dayton
2015,27,110,Isaac Hamilton,isaac-hamilton-1,UCLA,ucla
2011,33,110,Jackson Emery,jackson-emery-1,Brigham Young,brigham-young
2015,17,110,Amile Jefferson,amile-jefferson-1,Duke,duke
2019,18,110,Grady Eifert,grady-eifert-1,Purdue,purdue
2015,39,110,Gabe York,gabe-york-1,Arizona,arizona
2017,43,110,Lonzo Ball,lonzo-ball-1,UCLA,ucla
2008,15,110,Max Paulhus Gosselin,max-paulhus-gosselin-1,Davidson,davidson
2016,25,110,Jordan Bell,jordan-bell-1,Oregon,oregon
2013,35,110,Wayne Blackshear,wayne-blackshear-1,Louisville,louisville
2016,59,109,Domantas Sabonis,domantas-sabonis-1,Gonzaga,gonzaga
2018,38,109,Trent Forrest,trent-forrest-1,Florida State,florida-state
2018,52,109,Cameron Krutwig,cameron-krutwig-1,Loyola (IL),loyola-il
2018,34,109,Terance Mann,terance-mann-1,Florida State,florida-state
2008,62,109,Courtney Lee,courtney-lee-1,Western Kentucky,western-kentucky
2015,44,109,Dee Davis,dee-davis-1,Xavier,xavier
2013,27,109,Junior Cadougan,junior-cadougan-1,Marquette,marquette
2008,57,109,Scottie Reynolds,scottie-reynolds-1,Villanova,villanova
2014,56,109,Rondae Hollis-Jefferson,rondae-hollis-jefferson-1,Arizona,arizona
2019,52,109,Kerry Blackshear Jr.,kerry-blackshearjr-1,Virginia Tech,virginia-tech
2009,45,109,Raymar Morgan,raymar-morgan-1,Michigan State,michigan-state
2010,54,109,Ryan Wittman,ryan-wittman-1,Cornell,cornell
2017,34,109,Jordan McLaughlin,jordan-mclaughlin-1,Southern California,southern-california
2016,86,109,Georges Niang,georges-niang-1,Iowa State,iowa-state
2019,61,108,Corey Davis Jr.,corey-davisjr-1,Houston,houston
2009,51,108,Draymond Green,draymond-green-1,Michigan State,michigan-state
2009,32,108,Chris Allen,chris-allen-1,Michigan State,michigan-state
2017,54,108,Zach Collins,zach-collins-1,Gonzaga,gonzaga
2011,54,108,Justin Harper,justin-harper-1,Richmond,richmond
2011,57,108,Markieff Morris,markieff-morris-1,Kansas,kansas
2017,42,108,Justin Leon,justin-leon-1,Florida,florida
2014,24,108,Anthony Brown,anthony-brown-5,Stanford,stanford
2013,41,108,Shane Larkin,shane-larkin-1,Miami (FL),miami-fl
2016,64,108,Sheldon McClellan,sheldon-mcclellan-1,Miami (FL),miami-fl
2018,49,108,Caleb Martin,caleb-martin-1,Nevada,nevada
2016,63,108,Yogi Ferrell,kevin-ferrell-1,Indiana,indiana
2012,62,108,Russ Smith,russ-smith-1,Louisville,louisville
2015,31,108,Brandon Taylor,brandon-taylor-1,Utah,utah
2017,31,108,Derek Willis,derek-willis-1,Kentucky,kentucky
2008,54,108,Joe Alexander,joe-alexander-1,West Virginia,west-virginia
2012,53,107,Draymond Green,draymond-green-1,Michigan State,michigan-state
2018,40,107,Admon Gilder,admon-gilder-1,Texas A&M,texas-am
2010,19,107,Kris Joseph,kris-joseph-1,Syracuse,syracuse
2008,51,107,Danny Green,danny-green-1,North Carolina,north-carolina
2016,26,107,Matt Farrell,matt-farrell-1,Notre Dame,notre-dame
2012,31,107,Mark Lyons,mark-lyons-1,Xavier,xavier
2011,13,107,Kyle Collinsworth,kyle-collinsworth-1,Brigham Young,brigham-young
2011,48,107,Derwin Kitchen,derwin-kitchen-1,Florida State,florida-state
2015,33,107,Delon Wright,delon-wright-1,Utah,utah
2013,33,107,Patric Young,patric-young-1,Florida,florida
2018,35,107,Josh Perkins,josh-perkins-1,Gonzaga,gonzaga
2017,54,107,Caleb Swanigan,caleb-swanigan-1,Purdue,purdue
2016,45,107,Jake Layman,jake-layman-1,Maryland,maryland
2013,58,107,Jerrell Wright,jerrell-wright-1,La Salle,la-salle
2015,36,107,Ron Baker,ron-baker-1,Wichita State,wichita-state
2010,38,107,Quincy Acy,quincy-acy-1,Baylor,baylor
2016,29,107,Nigel Hayes,nigel-hayes-1,Wisconsin,wisconsin
2015,51,107,Buddy Hield,buddy-hield-1,Oklahoma,oklahoma
2014,24,107,Will Yeguete,will-yeguete-1,Florida,florida
2014,63,107,Dustin Hogue,dustin-hogue-1,Iowa State,iowa-state
2008,58,107,Earl Clark,earl-clark-1,Louisville,louisville
2008,39,107,Kyle Weaver,kyle-weaver-1,Washington State,washington-state
2008,25,106,Darris Nichols,darris-nichols-1,West Virginia,west-virginia
2011,42,106,MoMo Jones,lamont-jones-1,Arizona,arizona
2017,38,106,Chris Chiozza,chris-chiozza-1,Florida,florida
2009,44,106,Matt Lawrence,matt-lawrence-1,Missouri,missouri
2013,29,106,Lenzelle Smith,lenzelle-smith-jr-1,Ohio State,ohio-state
2010,38,106,Scotty Hopson,scotty-hopson-1,Tennessee,tennessee
2012,57,106,Jae Crowder,jae-crowder-1,Marquette,marquette
2014,52,106,Russ Smith,russ-smith-1,Louisville,louisville
2012,58,106,Walter Offutt,walter-offutt-1,Ohio,ohio
2016,65,106,Angel Rodriguez,angel-rodriguez-1,Miami (FL),miami-fl
2008,79,106,Tyrone Brazelton,tyrone-brazelton-1,Western Kentucky,western-kentucky
2019,22,106,Kenny Wooten,kenny-wooten-1,Oregon,oregon
2009,33,105,Robbie Hummel,robbie-hummel-1,Purdue,purdue
2010,20,105,Dominique Sutton,dominique-sutton-1,Kansas State,kansas-state
2018,20,105,Makol Mawien,makol-mawien-1,Kansas State,kansas-state
2015,33,105,Jordan Woodard,jordan-woodard-1,Oklahoma,oklahoma
2018,61,105,Jevon Carter,jevon-carter-1,West Virginia,west-virginia
2014,27,105,London Perrantes,london-perrantes-1,Virginia,virginia
2008,43,105,Derrick Low,derrick-low-1,Washington State,washington-state
2017,58,105,Bronson Koenig,bronson-koenig-1,Wisconsin,wisconsin
2015,44,105,Kaleb Tarczewski,kaleb-tarczewski-1,Arizona,arizona
2009,39,105,Matt Bouldin,matt-bouldin-1,Gonzaga,gonzaga
2017,45,105,Sviatoslav Mykhailiuk,sviatoslav-mykhailiuk-1,Kansas,kansas
2010,45,105,Tu Holloway,terrell-holloway-1,Xavier,xavier
2017,56,105,Jevon Carter,jevon-carter-1,West Virginia,west-virginia
2014,17,105,Amida Brimah,amida-brimah-1,Connecticut,connecticut
2013,45,105,Jeff Withey,jeff-withey-1,Kansas,kansas
2018,35,104,Kendall Stephens,kendall-stephens-1,Nevada,nevada
2019,43,104,Charles Matthews,charles-matthews-1,Michigan,michigan
2018,30,104,Jarrett Culver,jarrett-culver-1,Texas Tech,texas-tech
2018,39,104,Josh Hall,josh-hall-2,Nevada,nevada
2014,37,104,Montrezl Harrell,montrezl-harrell-1,Louisville,louisville
2013,30,104,Arsalan Kazemi,arsalan-kazemi-1,Oregon,oregon
2017,28,104,Nate Britt,nate-britt-1,North Carolina,north-carolina
2017,57,104,Nigel Hayes,nigel-hayes-1,Wisconsin,wisconsin
2010,28,104,Ben Allen,ben-allen-1,Saint Mary's (CA),saint-marys-ca
2009,42,104,Robert Dozier,robert-dozier-1,Memphis,memphis
2011,30,104,Malcolm Thomas,malcolm-thomas-2,San Diego State,san-diego-state
2015,43,104,TaShawn Thomas,tashawn-thomas-1,Oklahoma,oklahoma
2010,55,104,DeMarcus Cousins,demarcus-cousins-1,Kentucky,kentucky
2017,34,104,Elijah Stewart,elijah-stewart-1,Southern California,southern-california
2018,21,104,Justin Gray,justin-gray-2,Texas Tech,texas-tech
2008,73,103,Josh Duncan,josh-duncan-1,Xavier,xavier
2019,36,103,Trent Forrest,trent-forrest-1,Florida State,florida-state
2014,43,103,Melvin Ejim,melvin-ejim-1,Iowa State,iowa-state
2009,47,103,Jordan Hill,jordan-hill-1,Arizona,arizona
2013,37,103,E.J. Singler,ej-singler-1,Oregon,oregon
2019,42,103,Skylar Mays,skylar-mays-1,Louisiana State,louisiana-state
2009,31,103,Corey Stokes,corey-stokes-2,Villanova,villanova
2016,42,103,Fred VanVleet,fred-van-vleet-1,Wichita State,wichita-state
2016,52,103,Danuel House,danuel-house-1,Texas A&M,texas-am
2017,48,103,D.J. Wilson,dj-wilson-1,Michigan,michigan
2016,45,103,Isaiah Hicks,isaiah-hicks-1,North Carolina,north-carolina
2014,41,103,Malcolm Brogdon,malcolm-brogdon-1,Virginia,virginia
2014,40,103,Monte Morris,monte-morris-1,Iowa State,iowa-state
2017,45,103,Lauri Markkanen,lauri-markkanen-1,Arizona,arizona
2013,73,103,Mark Lyons,mark-lyons-1,Arizona,arizona
2018,24,103,Cartier Diarra,cartier-diarra-1,Kansas State,kansas-state
2008,54,102,Deon Thompson,deon-thompson-1,North Carolina,north-carolina
2014,22,102,Lasan Kromah,lasan-kromah-2,Connecticut,connecticut
2012,16,102,Ivo Baltic,ivo-baltic-1,Ohio,ohio
2017,34,102,Landen Lucas,landen-lucas-1,Kansas,kansas
2015,46,102,Brandon Ashley,brandon-ashley-1,Arizona,arizona
2018,75,102,Gabe DeVoe,gabe-devoe-1,Clemson,clemson
2010,50,102,Andy Rautins,andy-rautins-1,Syracuse,syracuse
2012,35,102,Dion Dixon,dion-dixon-1,Cincinnati,cincinnati
2016,38,102,Ron Baker,ron-baker-1,Wichita State,wichita-state
2013,8,102,D.J. Peterson,dj-peterson-1,La Salle,la-salle
2018,44,102,Marcquise Reed,marcquise-reed-1,Clemson,clemson
2015,38,102,Anthony Barber,anthony-cat-barber-1,North Carolina State,north-carolina-state
2015,20,102,Matt Costello,matt-costello-1,Michigan State,michigan-state
2016,32,102,Khadeem Lattin,khadeem-lattin-1,Oklahoma,oklahoma
2014,31,102,Antonio Barton,antonio-barton-1,Tennessee,tennessee
2013,32,102,Chase Fieler,chase-fieler-1,Florida Gulf Coast,florida-gulf-coast
2018,45,102,Shelton Mitchell,shelton-mitchell-1,Clemson,clemson
2010,23,102,Anthony Jones,anthony-jones-2,Baylor,baylor
2010,36,102,David Lighty,david-lighty-1,Ohio State,ohio-state
2013,55,102,Sherwood Brown,sherwood-brown-1,Florida Gulf Coast,florida-gulf-coast
2016,60,102,Melo Trimble,melo-trimble-1,Maryland,maryland
2015,42,101,Przemek Karnowski,przemek-karnowski-1,Gonzaga,gonzaga
2019,39,101,Ahmed Hill,ahmed-hill-1,Virginia Tech,virginia-tech
2018,46,101,Kevin Knox,kevin-knox-1,Kentucky,kentucky
2017,24,101,Dakota Mathias,dakota-mathias-1,Purdue,purdue
2008,37,101,Sasha Kaun,sasha-kaun-1,Kansas,kansas
2012,36,101,Scott Wood,scott-wood-1,North Carolina State,north-carolina-state
2019,49,101,Louis King,louis-king-1,Oregon,oregon
2012,42,101,Anthony Collins,anthony-collins-1,South Florida,south-florida
2019,59,101,Admiral Schofield,admiral-schofield-1,Tennessee,tennessee
2017,29,101,Lagerald Vick,lagerald-vick-1,Kansas,kansas
2016,28,101,Davon Reed,davon-reed-1,Miami (FL),miami-fl
2019,37,101,Naz Reid,naz-reid-1,Louisiana State,louisiana-state
2016,22,101,Theo Pinson,theo-pinson-1,North Carolina,north-carolina
2012,52,101,Dion Waiters,dion-waiters-1,Syracuse,syracuse
2009,17,101,Kyle Fogg,kyle-fogg-1,Arizona,arizona
2017,25,101,Casey Benson,casey-benson-1,Oregon,oregon
2009,34,101,Shane Clark,shane-clark-1,Villanova,villanova
2019,35,100,Nickeil Alexander-Walker,nickeil-alexander-walker-1,Virginia Tech,virginia-tech
2009,38,100,E'Twaun Moore,etwaun-moore-1,Purdue,purdue
2010,36,100,Jeff Foote,jeff-foote-1,Cornell,cornell
2019,42,100,Terance Mann,terance-mann-1,Florida State,florida-state
2011,45,100,David Lighty,david-lighty-1,Ohio State,ohio-state
2012,45,100,Victor Rudd,victor-rudd-1,South Florida,south-florida
2013,28,100,Nick Johnson,nick-johnson-1,Arizona,arizona
2008,40,100,Tyler Smith,tyler-smith-3,Tennessee,tennessee
2016,36,100,Alex Caruso,alex-caruso-1,Texas A&M,texas-am
2016,31,100,Luke Kennard,luke-kennard-1,Duke,duke
2008,22,100,Thomas Sander,thomas-sander-1,Davidson,davidson
2015,35,100,Juwan Staten,juwan-staten-1,West Virginia,west-virginia
2016,25,100,Josh Perkins,josh-perkins-1,Gonzaga,gonzaga
2013,37,99,Durand Scott,durand-scott-1,Miami (FL),miami-fl
2010,57,99,JaJuan Johnson,jajuan-johnson-1,Purdue,purdue
2008,15,99,Mitch Johnson,mitch-johnson-1,Stanford,stanford
2011,54,99,Vernon Macklin,vernon-macklin-1,Florida,florida
2013,36,99,Fred VanVleet,fred-van-vleet-1,Wichita State,wichita-state
2009,41,99,Jon Scheyer,jon-scheyer-1,Duke,duke
2017,57,99,Chimezie Metu,chimezie-metu-1,Southern California,southern-california
2010,32,99,Jason Love,jason-love-1,Xavier,xavier
2019,50,99,Tremont Waters,tremont-waters-1,Louisiana State,louisiana-state
2010,47,99,Isaiah Thomas,isaiah-thomas-1,Washington,washington
2009,43,99,B.J. Raymond,bj-raymond-1,Xavier,xavier
2014,34,99,Kyle Anderson,kyle-anderson-3,UCLA,ucla
2016,53,99,Kyle Wiltjer,kyle-wiltjer-1,Gonzaga,gonzaga
2015,24,99,J.P. Tokoto,jp-tokoto-1,North Carolina,north-carolina
2008,28,99,Robbie Cowgill,robbie-cowgill-1,Washington State,washington-state
2018,19,99,Silas Melson,silas-melson-1,Gonzaga,gonzaga
2008,29,99,Jason Bohannon,jason-bohannon-1,Wisconsin,wisconsin
2017,51,99,Allonzo Trier,allonzo-trier-1,Arizona,arizona
2019,49,99,Grant Williams,grant-williams-1,Tennessee,tennessee
2012,29,98,C.J. Fair,cj-fair-1,Syracuse,syracuse
2008,42,98,JaJuan Smith,jajuan-smith-1,Tennessee,tennessee
2008,29,98,Chris Lofton,chris-lofton-1,Tennessee,tennessee
2013,20,98,Baye Moussa Keita,baye-moussa-keita-1,Syracuse,syracuse
2011,31,98,Chase Tapley,chase-tapley-1,San Diego State,san-diego-state
2009,46,98,Josh Heytvelt,josh-heytvelt-1,Gonzaga,gonzaga
2013,37,98,Erik Murphy,erik-murphy-1,Florida,florida
2008,33,98,David Padgett,david-padgett-1,Louisville,louisville
2015,36,98,Devin Booker,devin-booker-2,Kentucky,kentucky
2015,34,98,Tekele Cotton,tekele-cotton-1,Wichita State,wichita-state
2017,35,98,Bryce Alford,bryce-alford-1,UCLA,ucla
2019,32,98,Paul White,paul-white-1,Oregon,oregon
2016,21,98,Kamari Murphy,kamari-murphy-1,Miami (FL),miami-fl
2018,46,98,Wendell Carter Jr.,wendell-carterjr-1,Duke,duke
2012,32,98,Will Sheehey,will-sheehey-1,Indiana,indiana
2013,52,98,Bernard Thompson,bernard-thompson-2,Florida Gulf Coast,florida-gulf-coast
2010,64,98,Louis Dale,louis-dale-1,Cornell,cornell
2015,12,98,Evan Wessel,evan-wessel-1,Wichita State,wichita-state
2013,38,97,Solomon Hill,solomon-hill-1,Arizona,arizona
2011,45,97,William Buford,william-buford-1,Ohio State,ohio-state
2017,24,97,Zak Showalter,zak-showalter-1,Wisconsin,wisconsin
2010,29,97,Dante Jackson,dante-jackson-1,Xavier,xavier
2019,42,97,Coby White,coby-white-1,North Carolina,north-carolina
2017,15,97,Ishmail Wainright,ish-wainright-1,Baylor,baylor
2018,22,97,Dakota Mathias,dakota-mathias-1,Purdue,purdue
2014,32,97,Brady Heslip,brady-heslip-1,Baylor,baylor
2014,28,97,Kasey Hill,kasey-hill-1,Florida,florida
2017,52,97,Luke Maye,luke-maye-1,North Carolina,north-carolina
2012,8,97,A.J. Walton,aj-walton-1,Baylor,baylor
2008,25,97,Joe Krabbenhoft,joe-krabbenhoft-1,Wisconsin,wisconsin
2009,42,97,Kyle Singler,kyle-singler-1,Duke,duke
2015,27,97,Jordan Loveridge,jordan-loveridge-1,Utah,utah
2012,39,97,Jordan Hulls,jordan-hulls-1,Indiana,indiana
2019,24,97,Galen Robinson Jr.,galen-robinsonjr-1,Houston,houston
2010,14,97,Chris Allen,chris-allen-1,Michigan State,michigan-state
2009,67,97,Tyreke Evans,tyreke-evans-1,Memphis,memphis
2011,14,97,Chase Stigall,chase-stigall-1,Butler,butler
2012,35,97,Keith Appling,keith-appling-1,Michigan State,michigan-state
