season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2015,Lamar,5,"96.8
266","108.6
268",".2107
295","50.3
133","50.4
218","21.5
299","20.6
87","35
63","31.7
198","42.5
76","49.7
325","53.6
29","49.2
224","29.3
303","35.1
201","67.3
53","-3.2
218"
2014,Campbell,5,"101.7
227","114.4
316",".2045
295","49.6
169","50.3
195","14.4
22","16
281","32.4
145","36.2
316","28.5
340","38.2
136","52.5
46","50.6
249","30.8
277","33.1
122","62.2
323","-3.3
251"
2013,Coppin St.,2,"95.1
263","108.1
283",".1864
295","44.5
298","47.4
129","21.4
251","22.8
61","28.6
258","38.9
335","31.6
248","36.8
194","39.5
339","54.6
330","34
170","22.9
3","70.2
14","-4.8
295"
2012,South Dakota,2,"89.2
322","101.7
183",".1804
295","45.9
270","52.6
276","21.3
228","18.2
255","24.6
322","26.2
30","29.6
295","27.6
34","45.8
232","51.5
269","30.8
272","37.4
253","70.9
21","-3.9
273"
2011,Seattle,3,"91.2
313","103.3
195",".1920
295","41.3
339","51.6
259","22.9
297","22.3
65","39.7
13","32.9
203","40.6
120","46.3
295","41.1
332","51.7
283","27.7
322","34.2
157","70.3
41","-3
222"
2010,UMKC,2,"97.7
217","111.5
323",".1791
295","47.4
217","52.6
302","16.8
35","19.5
214","28.6
284","31.1
107","28.5
314","45.5
289","42.7
305","50
247","37.7
72","38.6
301","64
278","-5.3
309"
2009,Elon,2,"92.1
287","105.8
256",".1675
295","46.6
245","52.2
270","20
155","21.1
132","30.2
241","34.4
228","30.5
285","38.7
223","46.4
221","51.3
265","31.3
249","36.3
241","64.9
228","-6.5
330"
2008,Holy Cross,3,"95.7
254","110.5
301",".1600
295","45
296","51.6
228","26.4
330","21.6
131","43.9
4","37.3
306","38.7
126","47.7
307","44.9
259","45.7
84","30.1
289","40
299","59.7
330","-4.4
289"
2020,Milwaukee,5,"92.6
318","103.6
228",".2145
294","45.1
315","50
196","17.8
132","21.6
47","32.9
51","28.4
196","27.3
286","43.9
323","46
276","49.8
193","29.1
299","33.6
179","70.8
73","-2.2
191"
2019,The Citadel,1,"99.1
241","110.6
298",".2195
294","48.1
276","58.7
350","17.1
96","18.7
178","23.9
281","31.8
293","20.6
341","29.9
109","53.2
83","61.2
352","28.9
317","37.5
271","76.5
4","-5.2
328"
2018,Samford,3,"106.5
131","120.5
346",".1946
294","55.3
50","57.8
342","18.3
159","19.6
118","21.6
324","34.5
324","34.6
139","26.4
58","52.1
106","56.1
331","39.6
43","39.9
308","72.8
27","-4.6
298"
2017,Alcorn St.,6,"95.0
300","106.7
226",".2072
294","49.8
204","42.6
5","20.8
297","18
194","37
19","32.5
283","38.8
116","45
306","49.8
183","45.2
50","33.2
237","24.5
5","69.5
167","-2.8
208"
2016,Maryland Eastern Shore,3,"102.3
204","116.2
337",".1876
294","53.2
62","51.7
237","23.1
343","16.2
264","31.3
116","30.9
226","41
103","47.6
319","53.3
49","47.2
115","35.5
155","39.3
303","66.8
255","-2.6
203"
2015,Marshall,2,"90.8
329","101.6
165",".2164
294","45.4
287","53
302","22.6
330","19.2
157","27.3
274","25.5
29","31.1
291","38.1
190","43.6
297","55.5
337","31.8
250","32.2
102","70.6
12","-5.4
322"
2014,Lipscomb,4,"101.8
225","114.4
317",".2067
294","53.6
51","55.9
334","18.4
183","22.3
33","26.3
289","35.8
308","43.6
115","44.8
234","51.1
81","55.2
333","37.7
84","38.1
265","70.8
28","-3.9
283"
2013,Eastern Washington,3,"91.7
300","103.9
225",".1923
294","47.7
198","42.9
25","20.6
219","15.4
329","28.8
254","36.1
295","27.5
310","39.7
242","47.2
178","39.9
12","32.3
220","33.3
151","65
191","-5.3
316"
2012,Idaho St.,5,"94.1
277","107.1
277",".1842
294","50.7
115","58.6
342","21.7
249","27.3
3","31
202","32
161","35.6
183","51.5
331","48.2
163","54.6
320","37
102","44.4
340","64.3
245","-2.6
211"
2011,Savannah St.,2,"91.1
315","103.1
186",".1948
294","44.1
313","52.3
281","20
186","19
206","28.1
282","33.8
225","34.6
227","42
253","45.2
264","50.5
254","27.9
317","38.5
280","63.3
297","-1.1
120"
2010,Prairie View A&M,5,"84.0
341","95.9
89",".1798
294","42.8
333","41.4
7","22.2
263","25.8
10","35.1
106","33.2
192","39.9
139","38
171","45.5
239","43.1
44","24.8
342","25.3
8","67.3
153","-2.7
191"
2009,Coastal Carolina,3,"94.0
264","108.1
289",".1676
294","50.2
135","50.5
213","21.5
227","21.1
132","31.2
207","35.5
260","33.5
233","35.6
158","51.1
80","50
230","32.4
222","34.1
168","67.9
111","-5.4
312"
2008,UTSA,2,"92.5
292","106.3
247",".1676
294","51.1
127","55.4
318","25.2
320","26.3
12","30.3
234","35.5
267","35.9
176","48.6
315","49.5
130","54.2
316","35.3
165","38.8
275","65.2
229","-3.7
258"
2020,Idaho,1,"91.2
328","102.0
199",".2155
293","44.2
331","52.7
281","18.3
164","18.3
174","24
278","21
13","31.8
187","27.7
77","44.4
318","55.3
325","29
301","32.9
151","68.3
189","-4.1
287"
2019,Eastern Washington,3,"104.8
153","116.7
347",".2243
293","53.7
75","55.6
320","18.4
172","16.2
292","30.2
120","29
203","31.1
208","38.3
287","49.1
209","55.6
317","40.9
25","37.2
258","67.7
226","-2.3
187"
2018,Savannah St.,7,"104.3
169","117.9
340",".1965
293","53.3
91","54.8
303","14.6
19","21.5
48","32.6
80","29.4
190","31.7
193","32.3
155","60
4","54.5
302","31.8
276","36.9
232","82
1","-0.8
94"
2017,NJIT,2,"93.6
311","105.1
189",".2095
293","46.3
313","52.9
249","19.4
226","17.6
213","31.8
98","23.9
30","43.7
46","40.5
256","47.5
246","51.6
234","29.3
320","36.6
225","69.2
184","-6.1
342"
2016,Brown,1,"103.9
170","117.9
344",".1896
293","48.9
217","54.8
319","20.7
297","15.8
283","29.3
178","36.2
334","45.8
35","38.7
200","44.1
307","52.1
283","38.8
57","40.2
321","72.4
40","-2.7
206"
2015,Hartford,4,"93.7
313","104.5
209",".2218
293","45.3
291","51.2
250","18.4
152","19.6
139","23.8
326","23.4
12","28.6
322","41.4
248","45.6
236","49
220","30
291","37.2
267","64.4
150","-3.6
245"
2014,Northern Kentucky,4,"100.6
244","113.0
297",".2074
293","49.7
166","51.5
235","16.6
81","16.9
240","29.6
217","30
131","33.7
305","51.2
311","47.9
188","50.8
255","35.1
156","35.3
183","62.4
319","-4.1
291"
2013,Nebraska Omaha,4,"106.0
90","120.0
345",".1934
293","59.4
7","55.5
326","19.9
176","17.3
283","24.8
321","36.6
301","32.8
235","34.3
142","59.5
4","51.5
291","39.4
34","42.2
338","72.7
3","-3.2
234"
2012,Illinois Chicago,1,"93.6
285","106.2
260",".1889
293","43.4
324","49.6
192","22.9
293","18.9
224","35.1
82","34.9
264","31.7
262","43.4
286","40.6
333","50.2
237","32.1
238","32.2
114","62.5
300","-4.2
290"
2011,Niagara,1,"90.0
323","101.8
159",".1962
293","41.4
338","49.7
183","20.4
207","25.3
14","28.3
278","40.1
340","37.5
172","44.3
271","38.5
344","49.5
226","30.8
268","33.3
125","65.5
201","-6.2
327"
2010,St. Francis NY,6,"93.3
276","106.4
264",".1802
293","50.1
113","50.6
229","25.9
334","27.1
6","32.8
169","34.4
235","49.6
21","40.5
214","50.8
77","47.5
168","32.9
198","36.8
261","64.2
272","-3.3
223"
2009,Quinnipiac,3,"89.2
318","102.5
193",".1686
293","44.2
309","45
51","21.9
237","21.2
129","39.1
30","32.2
154","33.1
241","44.4
289","45.3
244","44.1
64","27.1
328","31.3
73","65.8
194","-5.5
314"
2008,Portland,2,"100.2
193","115.1
334",".1690
293","48.6
208","54.6
307","22.7
258","19.7
218","35.8
75","32
151","28.9
298","37.2
177","49.8
118","53.5
307","31.1
270","37.8
249","64.4
253","-4.6
301"
2020,"Green Bay
vs. 180 Northern Kentucky",4,"100.6
190","112.3
324",".2201
292","48.9
192","49.4
168","16.7
78","18
201","29.2
134","34
328","29.2
238","36.3
237","46.2
266","48.9
161","36.1
89","33.5
173","74.2
14","-3.4
260"
2019,Niagara,4,"105.3
141","117.2
348",".2271
292","53.2
94","56.7
336","18.1
161","17.3
238","28
180","27.6
160","33
174","23.4
21","49.4
200","55.6
317","39.5
42","39.1
314","70
111","-4.3
290"
2018,"North Carolina Central
16 seed, R68",5,"95.5
299","107.7
237",".2001
292","52.9
99","45.8
27","23.5
342","18.3
180","33.6
59","29
177","37.1
94","38.5
269","50.2
173","46.6
71","38.9
64","29.7
29","67.2
255","-1.8
161"
2017,North Texas,0,"96.3
286","108.1
249",".2100
292","47.7
274","48.2
84","17.6
125","15.4
310","23.2
310","32.1
272","41.6
70","38.7
231","46.2
286","47.3
95","33.8
215","33.1
124","70.4
124","-6.3
343"
2016,Cleveland St.,2,"94.9
305","107.3
238",".1965
292","48.4
230","53.4
294","21.2
315","17.3
211","27.5
237","28.7
141","32.4
273","45.3
289","47.7
206","48
143","33.3
224","42.1
341","65.2
314","-5.8
326"
2015,LIU Brooklyn,4,"95.9
281","107.0
253",".2223
292","45.7
276","50.3
216","16.8
85","19.1
160","30.7
180","30.6
160","39.9
122","33.8
119","43.1
304","50.9
276","33.8
180","32.8
131","67.8
39","-5.3
316"
2014,East Tennessee St.,4,"102.8
207","115.4
326",".2079
292","49.4
176","55.7
333","15.4
41","19.8
101","29.9
209","30.6
153","36.1
260","42.6
208","44.4
303","54.6
324","39.1
63","38.1
265","67.6
99","-3.8
282"
2013,Central Michigan,2,"100.5
164","113.3
328",".2017
292","45.5
276","54.5
319","18.4
104","23.8
39","31.8
165","37
311","42.4
60","45.2
317","47.4
170","53.1
318","29
299","37.8
272","65.6
171","-4.2
281"
2012,Central Michigan,2,"96.5
245","109.4
298",".1903
292","44.3
303","55.9
322","18
57","24.8
20","32
166","33.6
218","30.4
286","50
328","40.1
337","53.2
303","34.5
157","40.3
308","65.7
172","-4.6
299"
2011,Central Michigan,2,"83.6
342","94.1
42",".2034
292","41.1
342","47.6
98","17.5
59","24.7
21","29.5
252","26
16","25.9
332","56.5
336","36.9
345","48.3
180","35.2
160","30
44","63.6
290","-3.9
265"
2010,Sacred Heart,4,"97.7
218","111.4
322",".1803
292","52.9
46","52.2
285","24.7
321","21.9
101","39.5
25","26.9
24","27.1
321","33.9
97","48
157","51
274","40.7
23","36.8
261","70.8
30","-4.6
278"
2009,Prairie View A&M,5,"89.4
312","102.7
202",".1693
292","48.3
199","45.1
53","24
304","22.9
68","35.3
96","34.7
238","41.4
76","37.4
189","48.2
172","43.9
60","32.4
222","31.8
91","67.7
120","-2.8
190"
2008,Maine,2,"94.4
273","108.3
267",".1704
292","51.2
121","51.3
224","27.6
334","19.3
236","33.1
153","28.5
51","55.5
4","41.4
250","50.2
111","51.9
271","35.5
160","33.5
126","69
91","-6
329"
2020,Canisius,3,"95.9
280","106.8
273",".2237
291","49.5
173","52.7
281","20.8
280","21.8
37","27.6
185","29.3
230","27.5
281","36
232","51.9
84","53.9
301","29.9
284","33.7
183","70.7
79","-5
318"
2019,VMI,1,"101.7
195","113.1
327",".2284
291","51.9
139","56.8
338","19.8
241","16.4
283","24.7
265","28
174","33.5
163","30.7
130","50.6
160","58.4
345","35.7
131","36.1
222","73.1
30","-4.8
315"
2018,Norfolk St.,4,"94.8
311","106.9
222",".2015
291","51.9
134","45.8
27","22.7
333","18.4
176","37.1
13","26.4
95","29.8
248","46.3
339","48.5
222","43.6
18","38.5
77","32.4
87","69.3
143","-2.7
214"
2017,Oregon St.,0,"101.2
212","113.5
319",".2106
291","49.7
207","58.9
346","22.4
327","15.4
310","24.9
284","30.6
231","32.4
248","46.6
320","46.3
283","56.3
331","37.4
90","42.7
337","65
322","-4.1
285"
2016,Western Carolina,3,"95.4
297","107.7
246",".1983
291","49.9
175","51.4
226","20
277","21.3
35","27.4
244","35.2
323","40.3
115","43.3
269","50
119","47.5
125","33.2
232","38.3
290","69.5
146","-4.8
303"
2015,McNeese St.,2,"98.6
240","109.8
288",".2250
291","48.8
187","50
202","17.1
94","15.7
296","29.8
207","34.2
284","34.5
228","38.2
192","48.3
158","51.4
288","33.1
218","31.8
92","64.3
156","-4.7
299"
2014,Nicholls St.,6,"100.0
252","112.3
285",".2080
291","52.7
69","50.6
203","17.9
145","19.6
110","27
275","31.2
177","43.9
107","63.3
347","55.6
16","52.3
289","31.8
258","31
74","65.1
219","-1.5
141"
2013,NJIT,4,"89.7
316","101.0
187",".2019
291","45.3
281","46.6
108","23
299","23
54","34
105","32.1
199","52.4
5","31.2
89","41.6
316","44
72","35.2
134","34.2
170","64.4
213","-2.6
198"
2012,Cal St. Northridge,3,"97.0
233","110.0
302",".1918
291","45.1
292","57.2
335","20.3
172","23.4
48","32.4
152","35.4
280","36.5
166","42.2
275","40.9
330","53.6
312","36.1
116","41.8
321","69.1
46","-3.5
248"
2011,Cornell,1,"98.5
229","110.9
302",".2039
291","45.1
297","50.7
226","19.1
140","21.9
81","35.6
71","38.4
328","32.3
273","50.2
320","42.4
314","51.9
289","32.8
224","32
90","65
222","-4
269"
2010,Bucknell,4,"91.9
291","104.8
238",".1811
291","44.1
311","50
211","18.2
75","19.7
205","32
200","26.4
15","29.2
308","32.6
79","46.7
205","45.2
98","25.9
335","40.7
328","63
303","-4.2
261"
2009,San Francisco,1,"93.0
273","106.8
270",".1697
291","45.4
283","55.4
322","20.8
186","21.7
112","27.4
296","30.6
108","34.8
202","36.7
176","44.8
263","54.2
322","30.9
261","38
276","65
225","-4.1
251"
2008,Fairleigh Dickinson,2,"98.2
224","112.6
321",".1717
291","47.7
237","54.3
296","19.3
92","18.8
258","27.3
300","37.4
307","40.8
88","26.7
35","45.9
237","52.9
289","33.3
210","38.5
267","69.4
78","-5.6
325"
2020,Hampton,4,"107.4
71","119.5
347",".2259
290","52.1
86","54.1
308","15.2
29","14.5
334","30.8
93","30.5
264","45.5
18","42.5
312","53.6
54","52.1
268","32.4
221","38.9
320","74.5
9","-3.2
249"
2019,North Alabama,5,"93.6
312","104.1
196",".2287
290","44.9
325","50.6
163","17.6
122","19.7
116","25.5
241","26.3
113","35.4
123","43.4
331","46.1
309","52
241","28.6
326","32.1
97","69.7
129","-1.8
160"
2018,George Washington,1,"96.3
291","108.5
253",".2029
290","47
303","57.7
341","20
262","17.3
225","26.7
229","29.2
183","27.4
288","26
50","48.5
222","56.3
334","29.3
331","40.6
319","66.1
290","-4.6
299"
2017,Eastern Kentucky,3,"91.4
331","102.3
145",".2134
290","46.4
312","45.7
27","21.2
308","18.9
143","28.3
199","34.1
310","36.4
163","32.6
114","53.5
70","45.4
55","23
350","30.9
59","69.2
184","-3.9
275"
2016,Quinnipiac,2,"89.4
339","100.9
127",".1999
290","37.6
351","42.7
10","19.6
256","15.2
307","37.2
20","31.9
262","30.8
300","41.6
247","30.2
351","41.8
16","33.3
224","29.8
35","69.5
146","-4.8
301"
2015,Holy Cross,3,"98.1
247","109.1
276",".2268
290","46
272","56.9
343","16.4
65","21.6
50","31.3
164","27.4
65","34.3
232","46.6
309","45.6
236","51.7
295","31.1
264","44.8
348","61.9
284","-4.1
269"
2014,Southeastern Louisiana,4,"102.9
203","115.6
331",".2086
290","54.7
35","49
139","17.2
107","16.2
273","24.9
317","35.6
299","42
144","44.2
226","49.3
138","47.6
151","42.2
20","35.3
183","64.6
246","-4.5
309"
2013,Central Arkansas,3,"98.8
198","110.9
312",".2087
290","49
150","49.8
209","18.9
125","18.9
213","34.1
99","32.8
217","31.3
255","43.5
296","47.1
182","46
110","35.4
128","40.3
312","71.2
9","-5.3
313"
2012,NJIT,3,"97.8
220","110.8
308",".1933
290","48.9
177","52.3
272","17.9
56","19.2
215","31.6
181","32.5
178","32.8
243","43.4
286","43.9
295","50.5
249","39
54","36.7
238","64.7
221","-3.4
242"
2011,North Carolina Central,5,"93.9
290","105.6
235",".2057
290","48.3
207","47.4
92","22.4
280","22.6
54","34.5
110","31.4
142","39
151","49.7
316","46
241","48
169","35.1
163","30.9
60","66.7
143","-3.6
255"
